3B0049827C,26.9,12/10/2024,15:19:37,1
3B0049827C,24.3,12/10/2024,18:26:49,1
3B0049827C,28.1,14/10/2024,13:32:41,1
3B0049827C,25.4,14/10/2024,16:20:06,1
3B0049827C,24.2,15/10/2024,14:11:48,1
3B0049827C,20.9,15/10/2024,18:18:11,1
3B0049827C,16.7,17/10/2024,11:32:52,1
3B0049827C,16.7,17/10/2024,11:33:00,1
3B0018244A,21.0,18/10/2024,12:53:52,1
3B0018244A,21.2,18/10/2024,12:58:34,1
3B0049827C,21.6,18/10/2024,13:06:27,1
3B0049827C,14.6,19/10/2024,09:45:47,1
3B0049827C,24.3,19/10/2024,15:59:10,1
3B0049827C,8.8,20/10/2024,07:48:23,1
3B0018244A,26.0,20/10/2024,13:23:06,1
3B0049827C,26.4,20/10/2024,13:48:55,1
3B0049827C,26.4,20/10/2024,13:49:44,1
3B0049827C,15.8,21/10/2024,09:52:22,1
3B0018244A,16.9,21/10/2024,10:08:22,1
3B0049827C,26.1,21/10/2024,17:18:36,1
3B0018244A,25.7,21/10/2024,17:35:13,1
3B0049827C,28.6,22/10/2024,15:30:39,1
3B0049827C,28.1,23/10/2024,12:07:22,1
3B0049827C,28.4,23/10/2024,14:25:31,1
3B004BE3F9,27.8,23/10/2024,16:49:23,1
3B0049827C,28.6,24/10/2024,12:12:33,1
3B0049827C,29.1,25/10/2024,17:02:11,1
3B0049827C,26.8,26/10/2024,11:17:56,1
3B0049827C,30.1,26/10/2024,17:03:53,1
