3B00183A58,30.3,05/10/2024,14:04:18,1
3B00183A58,30.3,05/10/2024,14:31:07,1
3B00183A58,30.1,05/10/2024,14:38:38,1
3B00183A58,27.6,05/10/2024,17:08:12,1
3B00183A58,30.9,07/10/2024,13:18:57,1
3B004C36C1,31.9,07/10/2024,15:12:00,1
3B004C36C1,17.2,08/10/2024,08:16:53,1
3B004C36C1,24.1,11/10/2024,13:12:27,1
3B00183A58,16.1,12/10/2024,08:46:50,1
3B00183A58,26.4,12/10/2024,14:28:49,1
3B00183A58,27.2,12/10/2024,15:04:50,1
3B00183A58,29.0,12/10/2024,16:52:37,1
3B004C36C1,26.9,13/10/2024,12:20:09,1
3B0018521E,10.9,17/10/2024,08:56:50,1
3B0018521E,13.7,17/10/2024,09:40:27,1
3B0018521E,13.8,17/10/2024,09:44:48,1
3B0018521E,13.8,17/10/2024,09:44:53,1
3B0018521E,17.6,17/10/2024,11:22:28,1
3B004C36C1,17.9,17/10/2024,11:40:36,1
3B004C36C1,19.5,18/10/2024,11:21:00,1
