3B0049C4E5,24.3,26/03/2025,17:18:41,1
3B0049C4E5,24.3,26/03/2025,17:19:09,1
3B0049C4E5,24.3,26/03/2025,17:19:25,1
3B0049C4E5,14.1,27/03/2025,8:04:12,1
3B0049C4E5,20.8,27/03/2025,9:54:06,1
3B0049C4E5,20.8,27/03/2025,9:54:58,1
3B0049C4E5,20.8,27/03/2025,9:55:17,1
3B004C3702,28.7,27/03/2025,12:33:28,1
3B0049C4E5,29,27/03/2025,12:58:46,1
3B004C3702,27.8,27/03/2025,16:12:08,1
3B0049C4E5,27.7,27/03/2025,16:39:21,1
3B004C3702,15.1,28/03/2025,8:15:50,1
3B004C3702,29.2,28/03/2025,11:00:32,1
3B0049C4E5,31,28/03/2025,12:15:18,1
3B0049C4E5,31,28/03/2025,12:15:34,1
3B004C3702,30.3,28/03/2025,12:27:49,1
3B004C3702,29.9,28/03/2025,13:49:40,1
3B004C3702,29.9,28/03/2025,13:52:51,1
3B004BE3F9,29.9,28/03/2025,15:08:05,1
3B004C3702,29.9,28/03/2025,15:11:12,1
3B0049C4E5,18.9,29/03/2025,7:14:51,1
3B004C3702,21.1,29/03/2025,10:21:54,1
3B004BE3F9,22.6,29/03/2025,10:56:04,1
3B004C3702,24.6,29/03/2025,12:41:01,1
3B0049C4E5,24.6,29/03/2025,12:45:15,1
3B004BE3F9,25.5,29/03/2025,13:44:42,1
3B004C3702,25.9,29/03/2025,14:49:12,1
3B004C3702,25.9,29/03/2025,14:49:30,1
3B0049C4E5,25.8,29/03/2025,15:31:08,1
3B0049C4E5,25.3,29/03/2025,16:31:14,1
3B004C3702,26.1,29/03/2025,17:02:28,1
3B004BE3F9,17.8,30/03/2025,7:08:25,1
3B0049C4E5,17.9,30/03/2025,7:20:42,1
3B0049C4E5,17.9,30/03/2025,7:21:00,1
3B0049C4E5,18,30/03/2025,7:23:19,1
3B0049C4E5,20.7,30/03/2025,8:57:18,1
3B0049C4E5,20.7,30/03/2025,8:57:46,1
3B0049C4E5,20.8,30/03/2025,8:58:20,1
3B0049C4E5,20.8,30/03/2025,8:58:36,1
3B0049C4E5,20.8,30/03/2025,8:58:54,1
3B004C3702,21.1,30/03/2025,9:55:28,1
3B004C3702,21.1,30/03/2025,9:55:44,1
3B004C3702,21.1,30/03/2025,9:56:02,1
3B004C3702,26.6,30/03/2025,11:12:03,1
3B004C3702,26.6,30/03/2025,11:12:19,1
3B004C3702,26.6,30/03/2025,11:12:36,1
3B004C3702,26.6,30/03/2025,11:12:52,1
3B004C3702,26.6,30/03/2025,11:13:08,1
3B0049C4E5,23.4,30/03/2025,12:03:39,1
3B0049C4E5,23.5,30/03/2025,12:04:43,1
3B0049C4E5,23.5,30/03/2025,12:05:05,1
3B0049C4E5,23.5,30/03/2025,12:05:31,1
3B004C3702,23.4,30/03/2025,12:49:42,1
3B004C3702,23.3,30/03/2025,12:50:04,1
3B004C3702,23.3,30/03/2025,12:50:32,1
3B004C3702,23.7,30/03/2025,13:34:36,1
3B004C3702,23.7,30/03/2025,13:34:54,1
3B004C3702,23.7,30/03/2025,13:35:10,1
3B004C3702,23.6,30/03/2025,13:35:27,1
3B004C3702,23.9,30/03/2025,14:36:51,1
3B004C3702,23.9,30/03/2025,14:37:14,1
3B0049C4E5,24.4,30/03/2025,15:27:04,1
3B0049C4E5,24.7,30/03/2025,15:44:00,1
3B0049C4E5,24.7,30/03/2025,15:44:21,1
3B0049C4E5,24.6,30/03/2025,15:47:42,1
3B0049C4E5,24.6,30/03/2025,15:47:58,1
