3B004BFBD0,21.7,01/05/2025,06:40:53,1
3B0048C50C,22.6,01/05/2025,07:47:07,1
3B0048C50C,22.6,01/05/2025,07:47:23,1
3B0048C50C,22.6,01/05/2025,07:47:39,1
3B0048C50C,22.6,01/05/2025,07:47:57,1
3B004C21D9,29.9,01/05/2025,12:35:03,1
3B004C21D9,29.9,01/05/2025,12:36:38,1
3B004C21D9,21.3,02/05/2025,07:44:59,1
3B0048C50C,25.4,02/05/2025,09:38:53,1
3B004C21D9,26.9,02/05/2025,10:15:06,1
3B0048C50C,30.8,02/05/2025,16:26:47,1
3B0048C50C,30.8,02/05/2025,17:05:16,1
3B0048C50C,30.8,02/05/2025,17:06:58,1
3B004BFBD0,18.6,03/05/2025,09:16:48,1
3B004BFBD0,18.6,03/05/2025,09:17:04,1
3B004BFBD0,18.6,03/05/2025,09:17:20,1
3B004914DE,18.9,03/05/2025,09:38:57,1
3B004BFBD0,19.6,03/05/2025,10:49:16,1
3B004914DE,19.8,03/05/2025,11:11:29,1
3B0048C50C,19.8,03/05/2025,11:12:50,1
3B0048C50C,19.8,03/05/2025,11:13:26,1
3B0048C50C,19.8,03/05/2025,11:13:44,1
3B0048C50C,19.8,03/05/2025,11:15:29,1
3B0048C50C,19.8,03/05/2025,11:15:45,1
3B0048C50C,19.8,03/05/2025,11:16:01,1
3B0048C50C,19.8,03/05/2025,11:16:17,1
3B004BFBD0,20.3,03/05/2025,11:56:23,1
3B0048C50C,22.3,03/05/2025,14:03:42,1
3B004914DE,24.8,03/05/2025,16:52:22,1
3B0048C50C,24.3,03/05/2025,17:35:07,1
3B0048C50C,11.0,05/05/2025,06:23:28,1
3B0048C50C,12.2,05/05/2025,07:14:19,1
3B004914DE,20.5,05/05/2025,10:20:18,1
3B004914DE,23.9,05/05/2025,12:50:09,1
3B004914DE,24.1,05/05/2025,13:34:06,1
3B004C21D9,15.6,06/05/2025,06:57:28,1
3B004BFBD0,26.4,07/05/2025,13:08:43,1
3B0048C50C,28.3,07/05/2025,15:55:41,1
3B0048C50C,28.3,07/05/2025,15:57:25,1
3B004BFBD0,28.1,07/05/2025,16:49:22,1
3B0048C50C,27.4,07/05/2025,17:13:59,1
3B0048C50C,19.9,08/05/2025,07:23:04,1
3B0048C50C,20.1,08/05/2025,07:27:15,1
3B0048C50C,20.1,08/05/2025,07:27:56,1
3B0048C50C,20.1,08/05/2025,07:28:12,1
3B0048C50C,20.3,08/05/2025,07:29:12,1
3B0048C50C,22.6,08/05/2025,08:22:39,1
3B0048C50C,29.1,08/05/2025,11:35:46,1
3B0048C50C,30.4,08/05/2025,12:39:50,1
3B0048C50C,30.6,08/05/2025,12:40:46,1
3B004914DE,27.6,09/05/2025,16:13:51,1
3B004BFBD0,26.4,09/05/2025,17:03:44,1
3B004CD4A7,26.7,09/05/2025,17:18:42,1
3B004914DE,22.7,10/05/2025,12:36:47,1
3B004914DE,22.7,10/05/2025,12:49:32,1
3B004914DE,22.7,10/05/2025,12:51:00,1
3B004914DE,18.6,10/05/2025,16:05:58,1
3B0048C50C,17.9,10/05/2025,17:09:01,1
3B0048C50C,19.2,11/05/2025,08:19:06,1
3B0048C50C,19.2,11/05/2025,08:21:11,1
3B0048C50C,19.2,11/05/2025,08:23:08,1
3B0048C50C,19.2,11/05/2025,08:25:02,1
3B004914DE,21.6,12/05/2025,07:20:29,1
3B004C21D9,22.1,12/05/2025,08:02:49,1
3B004CD4A7,25.4,12/05/2025,10:54:26,1
3B004BFBD0,27.4,13/05/2025,16:17:32,1
3B004CD4A7,27.8,13/05/2025,16:38:59,1
3B0049F2B4,30.9,14/05/2025,15:37:36,1
3B004CD4A7,25.6,15/05/2025,09:05:25,1
3B004CD4A7,26.9,15/05/2025,09:58:20,1
3B0049F2B4,31.4,15/05/2025,13:21:27,1
3B0049F2B4,32.4,15/05/2025,14:47:43,1
3B0048C50C,31.0,16/05/2025,11:28:55,1
3B0049F2B4,33.4,16/05/2025,13:50:08,1
3B0048C50C,33.2,16/05/2025,14:17:47,1
3B0048C50C,33.2,16/05/2025,14:18:03,1
3B004BFBD0,33.2,16/05/2025,16:47:21,1
3B0048C50C,33.2,16/05/2025,16:50:20,1
3B0048C50C,25.9,17/05/2025,14:24:13,1
3B004CD4A7,26.9,17/05/2025,16:47:15,1
3B0048C50C,21.6,18/05/2025,06:07:53,1
3B0048C50C,22.1,18/05/2025,06:15:14,1
3B0048C50C,23.7,18/05/2025,08:11:57,1
3B0048C50C,23.7,18/05/2025,08:12:17,1
3B0048C50C,23.7,18/05/2025,08:12:37,1
3B0048C50C,23.7,18/05/2025,08:13:28,1
3B0048C50C,23.7,18/05/2025,08:13:46,1
3B0048C50C,23.7,18/05/2025,08:14:56,1
3B004CD4A7,21.4,18/05/2025,09:50:07,1
3B004CD4A7,22.4,18/05/2025,10:25:23,1
3B004CD4A7,22.3,18/05/2025,10:29:19,1
3B0048C50C,25.5,18/05/2025,14:17:02,1
3B004CD4A7,27.9,18/05/2025,14:57:27,1
3B0048C50C,21.9,19/05/2025,06:31:38,1
3B0048C50C,25.0,19/05/2025,08:32:47,1
3B0048C50C,32.1,19/05/2025,12:46:54,1
3B0048C50C,32.6,19/05/2025,15:14:05,1
3B0048C50C,32.6,19/05/2025,15:16:51,1
