3B004892BF,30.2,31/10/2023,13:58:55,1
3B004892BF,31.5,02/11/2023,12:09:39,1
3B004892BF,34.6,03/11/2023,17:12:34,1
3B004892BF,34.6,03/11/2023,17:12:40,1
3B004892BF,34.4,03/11/2023,17:35:25,1
3B004892BF,34.4,03/11/2023,17:36:12,1
3B004892BF,34.4,03/11/2023,17:36:18,1
3B004892BF,35.1,04/11/2023,14:02:52,1
3B004CE185,35.7,04/11/2023,14:18:34,1
3B004CE185,35.7,04/11/2023,14:19:02,1
3B004CE185,35.7,04/11/2023,14:19:24,1
3B004CE185,35.7,04/11/2023,14:19:30,1
3B004CE185,35.7,04/11/2023,14:21:43,1
3B004CE185,35.7,04/11/2023,14:21:51,1
3B004CE185,35.5,04/11/2023,14:24:08,1
3B004CE185,35.1,04/11/2023,14:26:15,1
3B004892BF,33.4,05/11/2023,12:01:55,1
3B004892BF,33.4,05/11/2023,12:02:01,1
3B004892BF,33.4,05/11/2023,12:02:07,1
3B004892BF,33.4,05/11/2023,12:02:13,1
3B004892BF,33.4,05/11/2023,12:02:19,1
3B004892BF,33.4,05/11/2023,12:02:25,1
3B004892BF,33.4,05/11/2023,12:02:31,1
3B004892BF,33.4,05/11/2023,12:02:37,1
3B004892BF,33.4,05/11/2023,12:02:43,1
3B004892BF,33.4,05/11/2023,12:02:49,1
3B004892BF,33.4,05/11/2023,12:02:55,1
3B004892BF,33.4,05/11/2023,12:03:01,1
3B00183A58,34.9,05/11/2023,13:45:51,1
3B00183A58,34.9,05/11/2023,13:45:57,1
