3B00198DBB,32.2,31/10/2023,09:48:41,1
3B004B2751,38.2,31/10/2023,12:53:31,1
3B004B2751,38.2,31/10/2023,12:55:10,1
3B004B2751,38.2,31/10/2023,12:55:20,1
3B004B2751,37.1,31/10/2023,12:55:34,1
3B004B2751,37.1,31/10/2023,12:55:46,1
3B004B2751,37.1,31/10/2023,12:55:52,1
3B004B2751,37.1,31/10/2023,12:55:58,1
3B004B2751,37.1,31/10/2023,12:56:04,1
3B004B2751,37.1,31/10/2023,12:56:10,1
3B004B2751,37.1,31/10/2023,12:56:16,1
3B004B2751,37.1,31/10/2023,12:56:22,1
3B00198DBB,28.9,31/10/2023,14:36:31,1
3B00198DBB,28.9,31/10/2023,14:36:47,1
3B00198DBB,28.9,31/10/2023,14:36:53,1
3B004B2751,26.4,01/11/2023,06:01:41,1
3B004B2751,26.4,01/11/2023,06:02:13,1
3B004B2751,26.4,01/11/2023,06:02:30,1
3B004B2751,26.4,01/11/2023,06:04:12,1
3B004B2751,26.4,01/11/2023,06:04:20,1
3B004B2751,26.9,01/11/2023,06:04:52,1
3B004B2751,26.9,01/11/2023,06:05:11,1
3B004B2751,26.9,01/11/2023,06:05:21,1
3B004B2751,26.9,01/11/2023,06:05:27,1
3B004B2751,30.8,01/11/2023,08:21:51,1
3B004B2751,30.8,01/11/2023,08:21:57,1
3B004B2751,30.8,01/11/2023,08:22:22,1
3B004B2751,30.8,01/11/2023,08:22:28,1
3B004B2751,30.8,01/11/2023,08:22:34,1
3B004B2751,30.8,01/11/2023,08:22:40,1
3B004B2751,30.8,01/11/2023,08:22:46,1
3B004B2751,30.8,01/11/2023,08:22:52,1
3B004B2751,30.8,01/11/2023,08:22:58,1
3B004B2751,30.7,01/11/2023,08:23:06,1
3B004B2751,30.7,01/11/2023,08:23:26,1
3B004B2751,30.7,01/11/2023,08:24:06,1
3B00198DBB,31.8,01/11/2023,09:55:13,1
3B00198DBB,32.0,01/11/2023,09:57:46,1
3B004B2751,32.4,01/11/2023,10:03:19,1
3B004B2751,32.6,01/11/2023,10:08:22,1
3B004B2751,30.1,01/11/2023,14:10:17,1
3B004B2751,30.1,01/11/2023,14:10:31,1
3B004B2751,30.1,01/11/2023,14:10:41,1
3B004B2751,35.8,08/11/2023,09:41:52,1
3B004B2751,35.8,08/11/2023,09:42:25,1
3B004B2751,35.8,08/11/2023,09:42:59,1
3B004B2751,36.0,08/11/2023,09:43:07,1
3B004B2751,39.9,08/11/2023,10:11:42,1
3B004B2751,35.9,08/11/2023,13:25:42,1
3B004B2751,35.9,08/11/2023,13:26:57,1
3B004B2751,37.2,09/11/2023,10:06:51,1
3B004B2751,38.1,09/11/2023,10:07:28,1
3B004B2751,57.0,10/11/2023,12:37:47,1
3B004B2751,33.4,10/11/2023,14:08:51,1
3B004B2751,31.3,10/11/2023,14:50:45,1
3B004B2751,31.2,10/11/2023,14:53:38,1
3B004B2751,31.2,10/11/2023,14:54:13,1
3B004B2751,31.2,10/11/2023,14:55:07,1
3B004B2751,34.4,13/11/2023,07:46:41,1
3B004B2751,34.3,13/11/2023,07:50:10,1
3B004B2751,35.9,13/11/2023,08:52:39,1
3B004B2751,36.2,13/11/2023,13:37:46,1
3B004B2751,36.1,13/11/2023,13:38:27,1
3B004B2751,36.1,13/11/2023,13:39:07,1
3B004B2751,36.1,13/11/2023,13:39:23,1
3B004B2751,36.1,13/11/2023,13:39:45,1
3B004B2751,36.1,13/11/2023,13:39:57,1
3B004B2751,34.3,13/11/2023,14:18:16,1
3B004B2751,34.3,13/11/2023,14:18:30,1
3B004B2751,34.3,13/11/2023,14:19:57,1
3B004B2751,34.3,13/11/2023,14:20:19,1
3B004B2751,32.8,14/11/2023,06:52:46,1
3B004B2751,34.6,14/11/2023,09:39:33,1
3B004B2751,35.7,14/11/2023,10:04:43,1
3B004B2751,38.6,14/11/2023,10:51:57,1
3B004B2751,37.9,14/11/2023,10:52:56,1
3B004B2751,37.9,14/11/2023,10:53:24,1
3B004B2751,37.9,14/11/2023,10:54:49,1
3B004B2751,51.6,14/11/2023,12:01:47,1
3B004B2751,26.4,14/11/2023,14:24:07,1
3B004B2751,26.4,14/11/2023,14:26:12,1
3B004B2751,33.6,15/11/2023,08:28:48,1
3B004B2751,42.9,15/11/2023,10:46:58,1
3B004B2751,34.7,15/11/2023,13:52:44,1
3B004B2751,34.5,15/11/2023,13:56:22,1
3B004B2751,34.2,15/11/2023,13:56:38,1
3B004B2751,34.2,15/11/2023,13:57:00,1
3B004BD569,29.9,16/11/2023,06:26:12,1
3B004BD569,29.9,16/11/2023,06:26:18,1
3B004BD569,29.9,16/11/2023,06:26:34,1
3B004B2751,30.0,16/11/2023,06:28:51,1
3B004B2751,30.0,16/11/2023,06:29:09,1
3B004B2751,33.4,16/11/2023,07:42:20,1
3B004B2751,33.3,16/11/2023,07:43:48,1
3B004B2751,33.3,16/11/2023,07:44:10,1
3B004B2751,33.3,16/11/2023,07:44:27,1
3B004B2751,33.3,16/11/2023,07:45:27,1
3B004B2751,40.1,16/11/2023,10:02:43,1
3B004B2751,40.1,16/11/2023,10:03:31,1
3B004B2751,42.1,16/11/2023,10:46:20,1
3B004B2751,56.6,16/11/2023,12:23:30,1
3B004B2751,28.3,17/11/2023,06:14:13,1
3B004B2751,28.6,17/11/2023,06:18:59,1
3B004B2751,32.9,17/11/2023,08:17:20,1
3B004B2751,56.9,17/11/2023,11:52:00,1
3B004B2751,32.2,17/11/2023,14:17:35,1
3B004B2751,32.2,17/11/2023,14:18:11,1
3B004B2751,32.2,17/11/2023,14:19:41,1
3B004B2751,32.2,17/11/2023,14:20:18,1
3B004B2751,32.2,17/11/2023,14:20:26,1
3B004B2751,32.2,17/11/2023,14:20:52,1
3B004B2751,32.2,17/11/2023,14:22:51,1
3B004B2751,32.2,17/11/2023,14:22:57,1
3B004B2751,27.1,18/11/2023,06:06:51,1
3B004B2751,27.1,18/11/2023,06:06:57,1
3B004B2751,27.1,18/11/2023,06:07:03,1
3B004B2751,27.4,18/11/2023,06:09:06,1
3B004B2751,27.4,18/11/2023,06:09:12,1
3B004B2751,27.4,18/11/2023,06:09:20,1
3B004B2751,29.6,18/11/2023,06:42:43,1
3B004B2751,29.6,18/11/2023,06:42:49,1
3B004B2751,29.6,18/11/2023,06:42:55,1
3B004B2751,29.6,18/11/2023,06:43:01,1
3B004B2751,29.6,18/11/2023,06:43:07,1
3B004B2751,29.6,18/11/2023,06:43:13,1
3B004B2751,29.6,18/11/2023,06:43:19,1
3B004B2751,29.6,18/11/2023,06:43:25,1
3B004B2751,29.6,18/11/2023,06:43:31,1
3B004B2751,29.6,18/11/2023,06:43:37,1
3B004B2751,29.6,18/11/2023,06:43:43,1
3B004B2751,29.6,18/11/2023,06:43:49,1
3B004B2751,29.6,18/11/2023,06:43:56,1
3B004B2751,29.6,18/11/2023,06:44:02,1
3B004B2751,34.0,18/11/2023,07:31:36,1
3B004B2751,32.9,18/11/2023,08:10:15,1
3B004B2751,32.9,18/11/2023,08:11:12,1
3B004B2751,32.9,18/11/2023,08:11:24,1
3B004B2751,32.9,18/11/2023,08:12:04,1
3B004B2751,32.8,18/11/2023,08:12:36,1
3B004B2751,34.2,18/11/2023,08:57:32,1
3B004B2751,55.3,18/11/2023,12:07:12,1
3B004B2751,32.8,18/11/2023,14:05:50,1
3B004B2751,32.8,18/11/2023,14:06:21,1
3B004B2751,32.8,18/11/2023,14:06:27,1
3B004B2751,32.8,18/11/2023,14:06:35,1
3B004B2751,32.6,18/11/2023,14:07:31,1
3B004B2751,32.6,18/11/2023,14:07:41,1
3B004B2751,32.6,18/11/2023,14:08:52,1
3B004B2751,32.6,18/11/2023,14:09:04,1
3B004B2751,32.6,18/11/2023,14:09:10,1
3B004B2751,32.6,18/11/2023,14:09:28,1
